campaign_id,company_size,industry,marketing_channel,ad_spend,duration,target_audience_area,target_audience_age,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
8636,100+,retail,search engine,43403,87,urban,55+,South America,tablet,iOS,Firefox,106331,0.003641418,Yes,498.8850575,88609.16667,0.7,0.9,0.8
8637,100+,technology,social media,8384,71,urban,55+,North America,tablet,Windows,Firefox,414727,0.459218499,Yes,118.084507,691211.6667,0.7,0.7,0.8
8638,<=50,manufacturing,content marketing,14453,20,urban,55+,South America,mobile,Android,Firefox,496102,0.887802298,Yes,722.65,620127.5,0.8,0.8,0.8
8639,51-100,finance,social media,30381,50,urban,55+,Europe,desktop,Android,Safari,19552,0.37219297,No,607.62,32586.66667,0.9,0.8,0.7
8640,51-100,finance,social media,48001,45,urban,55+,Asia-Pacific,mobile,iOS,Firefox,150812,0.323218855,No,1066.688889,125676.6667,0.8,0.9,0.8
8641,100+,finance,email,41224,41,urban,55+,South America,tablet,Windows,Chrome,264911,0.685585404,Yes,1005.463415,264911,0.7,0.7,0.9
8642,<=50,finance,influencer,8664,71,urban,55+,Europe,mobile,Windows,Chrome,275458,0.705050226,No,122.028169,275458,0.8,0.7,0.9
8643,<=50,manufacturing,content marketing,40864,33,urban,55+,Asia-Pacific,mobile,Android,Firefox,382499,0.643160086,Yes,1238.30303,478123.75,0.8,0.8,0.8
8644,<=50,manufacturing,social media,28812,51,suburban,55+,Asia-Pacific,tablet,Windows,Safari,408152,0.363385879,Yes,564.9411765,453502.2222,0.7,0.7,0.7
8645,<=50,finance,search engine,18871,63,urban,55+,Asia-Pacific,mobile,Windows,Safari,217345,0.063625463,Yes,299.5396825,217345,0.8,0.7,0.7
8646,<=50,manufacturing,email,12565,28,rural,55+,Europe,mobile,Windows,Firefox,491586,0.923004021,Yes,448.75,702265.7143,0.8,0.7,0.8
8647,<=50,services,influencer,9659,40,suburban,55+,Asia-Pacific,mobile,Android,Safari,251918,0.317215028,Yes,241.475,279908.8889,0.8,0.8,0.7
8648,<=50,retail,influencer,30929,15,urban,55+,Asia-Pacific,desktop,Android,Firefox,455758,0.795636993,Yes,2061.933333,379798.3333,0.9,0.8,0.8
8649,51-100,e-commerce,email,35104,56,urban,55+,South America,tablet,Windows,Chrome,442891,0.35167508,No,626.8571429,738151.6667,0.7,0.7,0.9
8650,<=50,technology,social media,10730,60,suburban,55+,Asia-Pacific,desktop,Windows,Safari,17217,0.494744298,Yes,178.8333333,19130,0.9,0.7,0.7
8651,<=50,services,email,36298,64,rural,55+,North America,tablet,Android,Firefox,125929,0.373671363,Yes,567.15625,179898.5714,0.7,0.8,0.8
8652,<=50,services,influencer,28547,68,urban,55+,Europe,tablet,Android,Safari,115452,0.081323919,Yes,419.8088235,96210,0.7,0.8,0.7
8653,<=50,finance,influencer,31359,44,urban,55+,Asia-Pacific,tablet,iOS,Safari,200129,0.329447178,Yes,712.7045455,166774.1667,0.7,0.9,0.7
8654,<=50,finance,search engine,15467,33,urban,55+,Asia-Pacific,mobile,iOS,Safari,103549,0.955678061,Yes,468.6969697,86290.83333,0.8,0.9,0.7
8655,<=50,finance,search engine,21998,70,rural,55+,Africa,desktop,Windows,Chrome,68006,0.110337112,Yes,314.2571429,97151.42857,0.9,0.7,0.9
8656,<=50,technology,influencer,31400,9,urban,55+,South America,tablet,Android,Chrome,45049,0.555841615,Yes,3488.888889,56311.25,0.7,0.8,0.9
8657,<=50,finance,search engine,46199,17,rural,55+,Asia-Pacific,desktop,Android,Safari,228365,0.968406236,Yes,2717.588235,326235.7143,0.9,0.8,0.7
8658,<=50,finance,search engine,40781,30,urban,55+,South America,desktop,Android,Chrome,24848,0.020512003,Yes,1359.366667,31060,0.9,0.8,0.9
8659,<=50,retail,search engine,10409,35,suburban,55+,South America,desktop,Windows,Chrome,434988,0.0691898,Yes,297.4,483320,0.9,0.7,0.9
8660,100+,finance,influencer,34849,75,urban,55+,North America,desktop,iOS,Safari,323029,0.909116653,Yes,464.6533333,269190.8333,0.9,0.9,0.7
8661,<=50,services,social media,16945,14,suburban,55+,Europe,mobile,Android,Safari,392518,0.735559605,Yes,1210.357143,436131.1111,0.8,0.8,0.7
8662,<=50,finance,social media,21542,25,urban,55+,North America,mobile,Android,Safari,355178,0.545323182,Yes,861.68,355178,0.8,0.8,0.7
8663,<=50,manufacturing,content marketing,20984,74,suburban,55+,Europe,tablet,iOS,Firefox,114568,0.536642167,Yes,283.5675676,127297.7778,0.7,0.9,0.8
8664,<=50,retail,search engine,34234,75,urban,55+,Africa,tablet,Android,Chrome,194259,0.97488588,Yes,456.4533333,323765,0.7,0.8,0.9
8665,<=50,e-commerce,social media,5547,54,urban,55+,North America,mobile,Android,Firefox,431148,0.020953934,Yes,102.7222222,359290,0.8,0.8,0.8
8666,<=50,retail,content marketing,7900,46,suburban,55+,South America,tablet,iOS,Firefox,187582,0.270476398,Yes,171.7391304,208424.4444,0.7,0.9,0.8
8667,51-100,technology,email,45442,73,urban,55+,Asia-Pacific,mobile,iOS,Firefox,159871,0.316825769,Yes,622.4931507,199838.75,0.8,0.9,0.8
8668,<=50,finance,search engine,13946,22,urban,55+,Africa,desktop,Android,Chrome,390240,0.119492244,Yes,633.9090909,650400,0.9,0.8,0.9
8669,<=50,finance,social media,22118,70,suburban,55+,Europe,desktop,Android,Safari,174416,0.357224594,Yes,315.9714286,193795.5556,0.9,0.8,0.7
8670,100+,finance,social media,36710,14,suburban,55+,North America,mobile,Android,Chrome,147407,0.370411428,Yes,2622.142857,163785.5556,0.8,0.8,0.9
8671,100+,services,social media,16020,11,suburban,55+,Africa,tablet,iOS,Safari,260514,0.958800308,Yes,1456.363636,289460,0.7,0.9,0.7
8672,<=50,finance,content marketing,9317,78,rural,55+,North America,tablet,Android,Firefox,312027,0.442020565,Yes,119.4487179,445752.8571,0.7,0.8,0.8
8673,<=50,manufacturing,email,39692,31,rural,55+,South America,mobile,iOS,Firefox,299230,0.934772771,Yes,1280.387097,427471.4286,0.8,0.9,0.8
8674,<=50,finance,search engine,5523,59,rural,55+,North America,mobile,Android,Firefox,424281,0.810037459,Yes,93.61016949,606115.7143,0.8,0.8,0.8
8675,<=50,services,social media,31086,55,urban,55+,Europe,desktop,Windows,Firefox,226976,0.736837977,Yes,565.2,283720,0.9,0.7,0.8
8676,<=50,retail,influencer,15938,78,suburban,55+,Europe,tablet,Android,Firefox,393237,0.330523487,Yes,204.3333333,436930,0.7,0.8,0.8
8677,<=50,finance,search engine,19659,27,rural,55+,Asia-Pacific,desktop,Android,Safari,433121,0.426977403,Yes,728.1111111,618744.2857,0.9,0.8,0.7
8678,51-100,finance,influencer,13809,57,urban,55+,Asia-Pacific,mobile,Android,Firefox,259305,0.044561638,No,242.2631579,259305,0.8,0.8,0.8
8679,<=50,technology,content marketing,20535,52,urban,55+,Europe,tablet,Windows,Firefox,233012,0.377347001,Yes,394.9038462,233012,0.7,0.7,0.8
8680,<=50,finance,social media,21298,15,urban,55+,Europe,desktop,iOS,Safari,298554,0.870405894,Yes,1419.866667,298554,0.9,0.9,0.7
8681,<=50,services,search engine,28876,70,suburban,55+,Europe,tablet,Android,Chrome,7612,0.781379095,Yes,412.5142857,8457.777778,0.7,0.8,0.9
8682,100+,healthcare,search engine,27264,83,urban,55+,Africa,tablet,iOS,Firefox,372534,0.808363511,Yes,328.4819277,620890,0.7,0.9,0.8
8683,<=50,technology,social media,18578,29,urban,55+,North America,mobile,iOS,Safari,242391,0.221600599,Yes,640.6206897,302988.75,0.8,0.9,0.7
8684,51-100,e-commerce,email,29285,66,urban,55+,Africa,desktop,Windows,Firefox,491136,0.210036644,Yes,443.7121212,491136,0.9,0.7,0.8
8685,<=50,e-commerce,content marketing,19101,65,urban,55+,South America,mobile,Windows,Safari,345474,0.663341957,Yes,293.8615385,345474,0.8,0.7,0.7
8686,<=50,e-commerce,social media,27730,14,rural,55+,Asia-Pacific,desktop,Android,Chrome,443241,0.651267193,Yes,1980.714286,633201.4286,0.9,0.8,0.9
8687,<=50,healthcare,search engine,32476,70,urban,55+,North America,mobile,Android,Firefox,230984,0.195310133,No,463.9428571,384973.3333,0.8,0.8,0.8
8688,<=50,e-commerce,email,20503,60,urban,55+,Asia-Pacific,mobile,Windows,Firefox,246818,0.719646777,Yes,341.7166667,246818,0.8,0.7,0.8
8689,<=50,manufacturing,search engine,16506,21,urban,55+,South America,mobile,Windows,Chrome,314117,0.376150878,Yes,786,392646.25,0.8,0.7,0.9
8690,<=50,manufacturing,influencer,45994,58,urban,55+,Europe,desktop,Android,Chrome,426235,0.88680258,Yes,793,710391.6667,0.9,0.8,0.9
8691,<=50,retail,search engine,21169,57,urban,55+,Asia-Pacific,mobile,Android,Chrome,36893,0.364477959,Yes,371.3859649,30744.16667,0.8,0.8,0.9
8692,51-100,healthcare,content marketing,23484,10,urban,55+,Europe,tablet,iOS,Safari,300845,0.229961185,Yes,2348.4,376056.25,0.7,0.9,0.7
8693,<=50,technology,social media,19838,40,urban,55+,Asia-Pacific,mobile,Android,Firefox,124381,0.195865992,Yes,495.95,155476.25,0.8,0.8,0.8
8694,<=50,retail,search engine,33821,30,suburban,55+,South America,tablet,Windows,Safari,182686,0.898199225,Yes,1127.366667,202984.4444,0.7,0.7,0.7
8695,<=50,manufacturing,influencer,17737,27,urban,55+,Asia-Pacific,desktop,iOS,Chrome,355758,0.860029428,No,656.9259259,296465,0.9,0.9,0.9
8696,51-100,manufacturing,influencer,40340,8,urban,55+,South America,tablet,iOS,Firefox,18299,0.425867875,No,5042.5,15249.16667,0.7,0.9,0.8
8697,100+,finance,social media,17171,13,urban,55+,North America,tablet,iOS,Chrome,319521,0.24072107,Yes,1320.846154,532535,0.7,0.9,0.9
8698,<=50,services,influencer,18920,62,urban,55+,Africa,tablet,iOS,Chrome,48741,0.284542744,Yes,305.1612903,48741,0.7,0.9,0.9
8699,<=50,services,social media,35805,81,urban,55+,South America,tablet,iOS,Safari,263573,0.384951871,Yes,442.037037,219644.1667,0.7,0.9,0.7
8700,<=50,healthcare,content marketing,21875,82,urban,55+,Asia-Pacific,tablet,iOS,Safari,261213,0.044347896,Yes,266.7682927,435355,0.7,0.9,0.7
8701,100+,manufacturing,social media,35278,74,urban,55+,North America,desktop,Windows,Firefox,419169,0.067292717,Yes,476.7297297,349307.5,0.9,0.7,0.8
8702,100+,finance,email,43076,41,rural,55+,South America,desktop,Windows,Safari,73280,0.927460751,Yes,1050.634146,104685.7143,0.9,0.7,0.7
8703,<=50,services,influencer,21905,32,urban,55+,Asia-Pacific,desktop,Android,Firefox,274355,0.766117546,Yes,684.53125,342943.75,0.9,0.8,0.8
8704,<=50,healthcare,influencer,6914,24,rural,55+,South America,desktop,Windows,Chrome,443578,0.813983604,No,288.0833333,633682.8571,0.9,0.7,0.9
8705,<=50,e-commerce,search engine,18862,70,urban,55+,South America,desktop,Windows,Firefox,279942,0.478643975,No,269.4571429,233285,0.9,0.7,0.8
8706,<=50,manufacturing,email,7925,62,urban,55+,Europe,desktop,Android,Chrome,383452,0.364979227,No,127.8225806,383452,0.9,0.8,0.9
8707,51-100,services,search engine,8290,86,urban,55+,Asia-Pacific,mobile,iOS,Safari,407438,0.091969787,Yes,96.39534884,679063.3333,0.8,0.9,0.7
8708,<=50,finance,social media,48101,61,urban,55+,Africa,tablet,Windows,Chrome,57273,0.558085198,Yes,788.5409836,57273,0.7,0.7,0.9
8709,<=50,finance,content marketing,24613,18,suburban,55+,South America,desktop,Windows,Safari,342406,0.743358716,Yes,1367.388889,380451.1111,0.9,0.7,0.7
8710,51-100,manufacturing,influencer,35570,43,urban,55+,North America,mobile,iOS,Firefox,237289,0.195911083,Yes,827.2093023,237289,0.8,0.9,0.8
8711,100+,finance,content marketing,48808,58,urban,55+,Asia-Pacific,desktop,iOS,Firefox,117531,0.389160807,Yes,841.5172414,117531,0.9,0.9,0.8
8712,<=50,technology,social media,24961,25,urban,55+,Africa,desktop,Windows,Firefox,54714,0.927313393,Yes,998.44,91190,0.9,0.7,0.8
8713,51-100,finance,social media,43377,21,rural,55+,Asia-Pacific,mobile,iOS,Chrome,287584,0.843750653,Yes,2065.571429,410834.2857,0.8,0.9,0.9
8714,<=50,finance,email,7571,58,urban,55+,Africa,desktop,Windows,Safari,488314,0.798293932,Yes,130.5344828,610392.5,0.9,0.7,0.7
8715,100+,e-commerce,search engine,21616,83,rural,55+,Africa,tablet,iOS,Firefox,43521,0.039434662,No,260.4337349,62172.85714,0.7,0.9,0.8
8716,100+,healthcare,influencer,47582,32,urban,55+,South America,tablet,Android,Chrome,362440,0.165578556,Yes,1486.9375,302033.3333,0.7,0.8,0.9
8717,<=50,retail,influencer,24036,51,urban,55+,Europe,mobile,Windows,Chrome,1037,0.306040986,Yes,471.2941176,864.1666667,0.8,0.7,0.9
8718,51-100,e-commerce,content marketing,38984,27,urban,55+,Asia-Pacific,desktop,iOS,Chrome,55287,0.303644216,Yes,1443.851852,92145,0.9,0.9,0.9
8719,100+,services,email,8539,87,urban,55+,North America,tablet,iOS,Firefox,166638,0.128960711,Yes,98.14942529,277730,0.7,0.9,0.8
8720,<=50,finance,social media,38289,59,rural,55+,North America,mobile,Android,Chrome,425567,0.289447559,Yes,648.9661017,607952.8571,0.8,0.8,0.9
8721,<=50,finance,email,16026,35,urban,55+,Europe,tablet,iOS,Safari,103867,0.428144503,No,457.8857143,129833.75,0.7,0.9,0.7
8722,51-100,finance,influencer,24450,54,urban,55+,North America,mobile,iOS,Safari,246556,0.049305085,Yes,452.7777778,308195,0.8,0.9,0.7
8723,<=50,finance,search engine,37022,25,suburban,55+,Asia-Pacific,mobile,iOS,Firefox,271413,0.403177368,Yes,1480.88,301570,0.8,0.9,0.8
8724,<=50,finance,content marketing,16391,60,urban,55+,North America,tablet,Windows,Chrome,12798,0.496533542,Yes,273.1833333,10665,0.7,0.7,0.9
8725,100+,e-commerce,social media,21724,84,urban,55+,Asia-Pacific,desktop,Android,Firefox,30232,0.040934587,No,258.6190476,25193.33333,0.9,0.8,0.8
8726,51-100,services,social media,48704,8,suburban,55+,Africa,mobile,Android,Chrome,395626,0.674198562,Yes,6088,439584.4444,0.8,0.8,0.9
8727,<=50,e-commerce,social media,49906,38,urban,55+,South America,tablet,Android,Firefox,150803,0.079782502,Yes,1313.315789,251338.3333,0.7,0.8,0.8
8728,<=50,e-commerce,search engine,17130,68,urban,55+,Europe,tablet,Windows,Firefox,41656,0.647924249,Yes,251.9117647,34713.33333,0.7,0.7,0.8
8729,<=50,services,influencer,13250,13,urban,55+,Europe,tablet,iOS,Safari,5467,0.994083346,Yes,1019.230769,5467,0.7,0.9,0.7
8730,<=50,retail,influencer,41021,74,urban,55+,North America,mobile,Windows,Chrome,493234,0.060624069,Yes,554.3378378,822056.6667,0.8,0.7,0.9
8731,<=50,finance,email,26065,28,urban,55+,Asia-Pacific,desktop,Android,Safari,420011,0.272179788,Yes,930.8928571,700018.3333,0.9,0.8,0.7
8732,51-100,finance,email,37995,35,urban,55+,South America,tablet,Android,Safari,102719,0.129330671,Yes,1085.571429,128398.75,0.7,0.8,0.7
8733,<=50,technology,influencer,11703,9,rural,55+,North America,tablet,Android,Chrome,357816,0.369231292,Yes,1300.333333,511165.7143,0.7,0.8,0.9
8734,<=50,finance,social media,34840,28,suburban,55+,South America,mobile,Windows,Firefox,343979,0.835260376,Yes,1244.285714,382198.8889,0.8,0.7,0.8
8735,<=50,retail,search engine,13318,59,rural,55+,Asia-Pacific,desktop,Windows,Chrome,150207,0.929447622,Yes,225.7288136,214581.4286,0.9,0.7,0.9
8736,100+,finance,influencer,9430,63,rural,55+,North America,mobile,iOS,Chrome,92229,0.839721625,Yes,149.6825397,131755.7143,0.8,0.9,0.9
8737,<=50,manufacturing,search engine,42621,16,urban,55+,North America,desktop,Windows,Safari,80850,0.691067577,Yes,2663.8125,134750,0.9,0.7,0.7
8738,<=50,services,content marketing,14623,46,urban,55+,South America,mobile,iOS,Safari,213554,0.71721771,Yes,317.8913043,266942.5,0.8,0.9,0.7
8739,<=50,finance,social media,39936,26,urban,55+,North America,desktop,iOS,Chrome,453839,0.120475186,Yes,1536,453839,0.9,0.9,0.9
8740,<=50,manufacturing,content marketing,35439,17,urban,55+,South America,tablet,iOS,Chrome,48462,0.24870428,Yes,2084.647059,48462,0.7,0.9,0.9
8741,<=50,retail,influencer,33535,14,urban,55+,Asia-Pacific,mobile,Android,Firefox,309512,0.36389678,Yes,2395.357143,257926.6667,0.8,0.8,0.8
8742,<=50,services,email,40516,42,suburban,55+,South America,desktop,iOS,Safari,246488,0.050138435,Yes,964.6666667,273875.5556,0.9,0.9,0.7
8743,<=50,technology,influencer,6593,31,suburban,55+,Asia-Pacific,tablet,Windows,Safari,1342,0.821646793,No,212.6774194,1491.111111,0.7,0.7,0.7
8744,<=50,finance,content marketing,33655,45,urban,55+,Asia-Pacific,tablet,Windows,Safari,71692,0.25567805,Yes,747.8888889,89615,0.7,0.7,0.7
8745,<=50,e-commerce,search engine,31606,68,urban,55+,Africa,desktop,Android,Chrome,420605,0.052289749,Yes,464.7941176,350504.1667,0.9,0.8,0.9
8746,<=50,finance,influencer,49212,27,rural,55+,South America,mobile,Android,Chrome,203439,0.073084439,Yes,1822.666667,290627.1429,0.8,0.8,0.9
8747,<=50,e-commerce,email,20941,25,suburban,55+,Europe,tablet,Android,Firefox,103714,0.969493701,Yes,837.64,115237.7778,0.7,0.8,0.8
8748,<=50,manufacturing,content marketing,17552,31,urban,55+,Africa,desktop,Windows,Safari,242629,0.911984377,Yes,566.1935484,202190.8333,0.9,0.7,0.7
8749,<=50,services,influencer,29267,89,urban,55+,Africa,mobile,Windows,Safari,449730,0.958741827,Yes,328.8426966,562162.5,0.8,0.7,0.7
8750,<=50,finance,content marketing,9777,11,urban,55+,South America,tablet,iOS,Firefox,373218,0.956707179,No,888.8181818,311015,0.7,0.9,0.8
8751,51-100,e-commerce,content marketing,44876,89,urban,55+,Africa,desktop,Windows,Firefox,461926,0.799433935,No,504.2247191,769876.6667,0.9,0.7,0.8
8752,<=50,retail,social media,13438,18,urban,55+,Africa,tablet,Android,Firefox,80061,0.275968649,Yes,746.5555556,133435,0.7,0.8,0.8
8753,<=50,services,search engine,34095,31,urban,55+,North America,mobile,iOS,Safari,71068,0.324769268,Yes,1099.83871,118446.6667,0.8,0.9,0.7
8754,<=50,e-commerce,social media,35507,11,urban,55+,Asia-Pacific,mobile,iOS,Safari,390809,0.402001717,Yes,3227.909091,651348.3333,0.8,0.9,0.7
8755,100+,finance,content marketing,18120,82,urban,55+,Europe,tablet,Android,Safari,379177,0.785002677,Yes,220.9756098,379177,0.7,0.8,0.7
8756,100+,services,email,31057,33,rural,55+,South America,mobile,iOS,Safari,104183,0.926773379,Yes,941.1212121,148832.8571,0.8,0.9,0.7
8757,<=50,services,email,37778,10,urban,55+,North America,mobile,Android,Firefox,445718,0.440310209,Yes,3777.8,445718,0.8,0.8,0.8
8758,<=50,services,social media,36066,89,suburban,35-54,Europe,desktop,Android,Firefox,364299,0.301476791,Yes,405.2359551,404776.6667,0.9,0.8,0.8
8759,<=50,retail,email,23390,51,urban,18-34,Europe,tablet,Android,Firefox,470004,0.242847706,Yes,458.627451,470004,0.7,0.8,0.8
8760,<=50,technology,content marketing,8529,53,rural,35-54,North America,tablet,Windows,Safari,166564,0.256469105,Yes,160.9245283,237948.5714,0.7,0.7,0.7
8761,<=50,e-commerce,influencer,19584,34,urban,35-54,South America,desktop,Android,Firefox,37232,0.006884232,Yes,576,31026.66667,0.9,0.8,0.8
8762,51-100,services,content marketing,27632,41,urban,35-54,Asia-Pacific,mobile,Android,Safari,66101,0.234132067,Yes,673.9512195,55084.16667,0.8,0.8,0.7
8763,<=50,manufacturing,influencer,23673,22,urban,18-34,North America,tablet,iOS,Firefox,459351,0.294918185,Yes,1076.045455,459351,0.7,0.9,0.8
8764,100+,services,email,8343,18,urban,35-54,Africa,tablet,iOS,Firefox,258851,0.775588125,Yes,463.5,215709.1667,0.7,0.9,0.8
8765,<=50,finance,search engine,23950,86,rural,35-54,Europe,desktop,Android,Chrome,97208,0.548528339,Yes,278.4883721,138868.5714,0.9,0.8,0.9
8766,100+,finance,search engine,39527,81,suburban,35-54,Africa,mobile,iOS,Safari,329751,0.33109704,Yes,487.9876543,366390,0.8,0.9,0.7
8767,51-100,technology,content marketing,20064,49,urban,35-54,South America,desktop,Windows,Safari,418415,0.597076718,Yes,409.4693878,523018.75,0.9,0.7,0.7
8768,<=50,services,content marketing,26547,34,urban,18-34,Asia-Pacific,tablet,Windows,Chrome,243619,0.788313857,Yes,780.7941176,243619,0.7,0.7,0.9
8769,<=50,healthcare,email,36769,87,urban,55+,Asia-Pacific,mobile,iOS,Chrome,254735,0.610046925,Yes,422.6321839,424558.3333,0.8,0.9,0.9
8770,<=50,finance,search engine,39996,25,urban,35-54,Asia-Pacific,mobile,iOS,Safari,15215,0.07024141,Yes,1599.84,12679.16667,0.8,0.9,0.7
8771,<=50,retail,search engine,46227,81,urban,35-54,Africa,desktop,iOS,Chrome,396669,0.241004618,Yes,570.7037037,330557.5,0.9,0.9,0.9
8772,<=50,finance,content marketing,15390,74,urban,35-54,South America,mobile,iOS,Safari,380813,0.285864335,Yes,207.972973,476016.25,0.8,0.9,0.7
8773,<=50,healthcare,search engine,16879,80,suburban,35-54,Africa,tablet,iOS,Chrome,354507,0.362933208,Yes,210.9875,393896.6667,0.7,0.9,0.9
8774,<=50,retail,content marketing,19935,61,urban,35-54,Europe,tablet,Windows,Safari,246527,0.024625493,Yes,326.8032787,205439.1667,0.7,0.7,0.7
8775,100+,services,social media,37574,89,urban,55+,Asia-Pacific,tablet,Android,Chrome,212495,0.744303191,Yes,422.1797753,354158.3333,0.7,0.8,0.9
8776,<=50,healthcare,search engine,23127,42,urban,35-54,South America,mobile,iOS,Safari,74296,0.470364107,Yes,550.6428571,92870,0.8,0.9,0.7
